reference,whisper_small_prediction_3,whisper_large_v3_prediction_3,whisper_small_prediction_20,whisper_large_v3_prediction_20,whisper_small_process_time_3,whisper_large_v3_process_time_3,whisper_small_process_time_20,whisper_large_v3_process_time_20
bye,bye,bye,bahai,bye,0.4465279579162597,0.9594976902008056,0.5354251861572266,0.959977388381958
hai Bai,hai Bai,hai hai,hai Bai,hai bye,0.5527009963989258,1.147381067276001,0.5225915908813477,1.1031489372253418
aku tengah tak buat apa-apa ni,aku tengah tak buat apa-apa ni,aku tak tak buat apa-apa ni,aku tengah tak buat apa-apa ni,aku tak tak buat apa ni,1.3295159339904783,2.4580118656158447,1.5493216514587402,1.9431734085083008
tapi aku tengah tengok-tengok Internet ni sebab aku telefon aku rosak so kena cari telefon yang baru,tapi aku tengah tengah internet ni sebab aku telefon aku rosak so aku akan jadi telefon yang baru,tapi aku tengah tengok tengok internet ni sebab aku telefon aku rosak so aku nak cari telefon yang baru,tapi aku tengah tengok internet ni sebab aku telefon aku rosak so akan menjadi telefon yang baru,tapi aku tengah tengah tengok internet ni sebab aku telefon aku rosak so aku nak cari telefon yang baru,3.0279695987701416,7.517584085464477,3.5552191734313965,7.316663980484009
ha,ah,ah,ah,ha ah,0.4538512229919433,0.96443772315979,0.4507615566253662,1.1373419761657717
tak ah ni aku kat rumah lagi aku tak beli lagi sebab aku tengah,tak ah ni aku kat rumah ni aku tak beli lagi sebab aku tengah,tak ah ni aku kat rumah lain aku tak beli lagi sebab aku tengah,tak ah ni aku kat rumah ni tak beli lagi sebab aku tengah,tak ah ni aku kat rumah lain aku tak beli lagi sebab aku tengah,2.2612993717193604,5.381812810897827,2.084019899368286,4.214771270751953
aku nak tahu dulu kelebih-kelebihan phone ni,aku nak tau dulu ke ben ke lebih hand phone ni,aku nak tahu lo kelebihan kelebihan handphone eh,aku nak tahu dulu keber- kelebihan pukul eh,aku nak tau dulu kelebihan kelebihan handphone ni,1.853698968887329,4.025660514831543,1.9568088054656985,4.39233922958374
ah,ah,ah,ah,ah,0.4618434906005859,0.9485509395599364,0.4404218196868896,1.264185905456543
em,hm,em,eh,hm,0.425400972366333,0.9184489250183104,0.4260377883911133,1.1424510478973389
tapi kalau kau,tapi kalau engkau,tapi kalau engkau,tapi kalau kau,tapi kalau engkau,0.9938068389892578,2.395204544067383,0.7375576496124268,1.9310693740844729
ah [UNK] phone aku rosak ni sebab ni masuk air,ah kalau kau- kau raksa ni sebab ni masa air,ha kalau fokorosat ni sebab ni masuk air,ah kalau for- for kesakit sebab ni masuk air,ha kalau f-foskosid ni sebab ni masuk air,2.7446367740631104,3.6400084495544434,1.6987311840057373,3.814423322677612
ah sebab orang kata telefon en kalau masuk air kan masuk dalam beras aku masuk ah lepas tu dia tetap tak hidup,ah sebab oh kata tautan yang kalau masa air kan masuk damai aku masuk ah lepas tu dia tetap tak idok,ha sebab orang kata telefon ni kan kalau masuk air kan masuk dalam berah aku masuk lah lepas tu dia tetap tak hidup,ah sebab oh kata tanya phone ni kan kalau masa air kan masuk dan beraku masuk lepas tu dia tetap tak hidup,ha sebab orang kata telefon ni kan kalau masuk air kan masuk dalam berah aku masuk lah lepas tu dia tetap tak hidup,3.736812114715576,8.41506052017212,4.60232400894165,8.200881719589233
ah,ah,ah,ah,ah,0.4573509693145752,0.957322120666504,0.4655294418334961,0.9317836761474608
mahal sikit,mak sikit,mah sikit,mas sikit,mah sikit,0.6505413055419922,1.5705845355987549,0.6465888023376465,1.5137062072753906
em tapi,hm tapi,hm tapi,hm tapi,hm tapi,0.5285494327545166,1.1255607604980469,0.5130112171173096,1.0927512645721436
em tapi kau kira [UNK] phone yang kalis air ni macam mana,oh tapi kau terasa ya phone yang kali saya ni macam mana,oh tapi kau cari saya phone yang kali saya ni macam mana,oh tapi kau untung sayur phone yang kali sayur macam ni,oh tapi kau taste saja phone yang kali saya macam mana,1.8260273933410645,4.486146926879883,1.8387987613677976,2.966582536697388
ah,ah,ah,ah,ah,0.6389150619506836,1.0131559371948242,0.4370243549346924,0.9213376045227052
iPhone X eh,iPhone X I,i phone X eh,ai Fud-ai,iPhone X eh,0.7621195316314697,1.567298412322998,0.8113136291503906,1.4971392154693604
sebelah oh,sebelas oh,sebelas oh,sebelas oh,sebelas oh,0.7748463153839111,1.5697176456451416,0.7191991806030273,1.7461326122283936
tapi mahal ah bajet aku bawah dua ribu je,tapi mahal lah budget aku bawah dua ribu je,tapi mahal lah bajet aku bawah dua ribu je,tapi mahal lah bajet aku bawah dua ribu je,tapi mahal lah bajet aku baru dua ribu je,1.7866480350494385,4.145342588424683,1.813097715377808,4.173856019973755
ha ada tak kalau yang dua ribu K,ah ada lah kalau yang dua ribu okey,ha ada lah kalau yang dua ribu okey,oh ada lah kalau yang dua ribu okey,ha ada lah kalau yang dua ribu okey,2.1082050800323486,2.9509997367858887,1.4003052711486816,2.804253578186035
em tapi ah yang setahu aku ada orang cakap ROG okey tapi ROG tiga ribu ah em Asus ROG,hm tapi aku yang setahuk aku ada orang cakap arogi okey tapi arogi tiga ribu lah hm access arogi,hm tapi yang setengah aku ada orang cakap ROG okey tapi ROG tiga ribu ah hm Asus ROG,hm tapi aku yang setahuk aku ada orang cakap RO G okey tapi RO G Tiga ribu lah hm asis O G,hm tapi ah yang setengah aku ada orang cakap R O G okey tapi R O G tiga ribu ah hm access R O G,3.5979597568511963,8.23309850692749,4.433905124664307,7.984934568405151
aku ingat kalau boleh nak cari yang apa ni,aku pun kan kalau boleh nak cari yang apa ni,aku mungkin kalau boleh nak cari yang apa ni,aku pun kan kalau boleh nak cari lah apa ni,aku mungkin kalau boleh nak cari yang apa ni,1.6163671016693115,2.913109064102173,1.8740782737731927,3.205745220184326
ram besar lah semua,rand besar lah semua,ramp besar lah semua,ran besar la semua,ran besar lah semua,0.7876029014587402,1.803260087966919,0.748161792755127,1.5422604084014893
em sebab,hm sebab,em semak,um sebab,em sebab,0.6486995220184326,1.3565504550933838,0.6280345916748047,1.304469347000122
aku nak main game semua lah,ah aku nak main game semua lah,ah aku nak main game semua lah,ah aku nak main game semua lah,aku nak main game semua lah,1.3216543197631836,3.0990664958953857,1.062748908996582,1.9565329551696775
oh,oh,oh,oh,oh,0.551415205001831,0.9539415836334229,0.4111843109130859,0.8876702785491943
ah ah eh aku pakai phone ah phone mak aku ah tapi phone lama mak aku ah,ha ah eh aku pakai phone ah phone mak aku ah tapi phone lama mak aku ah,ha eh aku pakai phone ah phone mak aku ah tapi phone lama mak aku ah,ha ah eh aku pakai phone ah phone mak aku ah tapi phone lama mak aku ah,ha ah eh aku pakai phone ah phone mak aku ah tapi phone lama mak aku ah,2.28132700920105,4.277464866638184,2.17707633972168,5.100692987442017
ram tinggi lepas tu gib ah gib,rank tinggi lepas tu give ah give,rank tinggi lepas tu give ah give,randing gig lepas tu gip ah gip,rank tinggi lepas tu give ah give,1.3781366348266602,3.37769627571106,1.5029327869415283,2.8716301918029785
kamera cantik,kimber jantik,kimera cantik,Kimber jantik,kamera cantik,1.3007588386535645,1.8642733097076416,0.811185359954834,1.5553309917449951
em,hm,em,hm,hm,0.428441047668457,0.9227406978607178,0.4238183498382568,0.8778822422027588
em,hm,em,hm,hm,0.4344263076782226,0.9304535388946532,0.4170815944671631,0.887017011642456
oh so kena ambil ram [UNK] besar sikit ah,oh so kena ambil rembat besar sikit lah,oh so kena ambil rem bat besar sikit lah,oh so kenal ambil ram bat besar sikit lah,oh so kena ambil rem bat besar sikit lah,1.6641228199005127,3.3293168544769287,1.864807367324829,3.1787872314453125
kalau kau kau tahu phone apa yang ram besar,kalau kau kau tahu phone apa yang ram sub,kalau kau kau tahu phone apa yang RAM besar,kalau kau kau tahu phone apa yang ramsa,kalau engkau kau phone apa yang RAM besar,1.7811670303344729,3.731842279434204,1.952729225158692,3.48183274269104
em,ah,em,ah,em,0.4565844535827636,0.9446895122528076,0.5945844650268555,1.2346324920654297
oh kalau oh Redmi ah Redmi tu sekarang aku tengok tengah ni juga top sekarang,oh kalau oh Redmi ah Redmi kan apa tengok tengah ni ke top sekarang,oh kalau oh Redmi ah Redmi ah kena tengok tengah ni juga top serang,oh kalau oh red mi lah dengar tengah ni ke top sekarang,oh kalau oh Redmi ah Redmi kan aku tengok tengah ni juga top sekarang,2.14961314201355,4.729010581970215,2.14508056640625,4.351457118988037
sebab orang kata bateri dia okey lepas tu harga pun,sebab orang kata bateri dia okey lepas tu harga pun,sebab orang kata bateri dia okey lepas tu harga pun,sebab orang kata bateri dia okey lepas tu harga pun,sebab orang kata bateri dia okey lepas tu harga pun,2.690170764923096,4.73491907119751,2.0976741313934326,4.120646953582764
berpatutan ah,berbatutan lah,berbatutan lah,berbatutan lah,berbatutan lah,0.8107075691223145,1.6033337116241455,0.7645235061645508,1.5689544677734375
em,hm,hmm,em,hm,0.4314770698547363,0.9233169555664062,0.4330360889434814,0.8855140209197998
kalau ni okey tak Samsung,kalau ni okey ah Samsung,kalau ni okey ah Samsung,kalau ni okey ah Samsung,kalau ni okey ah Samsung,1.1031770706176758,2.335954189300537,1.102290153503418,2.936574935913086
em,hm,em,em,em,0.5715460777282715,1.1950831413269043,0.4124939441680908,1.1979517936706543
Samsung yang baru-baru ni ah sebab sebab orang kata Samsung ni kamera lagi cantik daripada iPhone aku dengar macam tu lah so macam,Samsung yang baru-baru ni sebab sebab kau terSamsung yang kamera lagi cantik beli semuanya aku dengar cikulah so macam,Samsung yang baru-baru ni sebab sebab aku kata Samsung kan kambar lagi cantik berdaripada aku dengar cerita tu lah so macam,Samsung yang baru-baru ni sebab sebab kau tersamsung eh kamera lagi cantik bayar aku dengar macam gitu lah so macam,Samsung yang baru-baru ni sebab sebab aku kata Samsung eh kamera lagi cantik bila ismail aku dengar ceritulah so macam,5.102017879486084,10.052870512008669,4.137894153594971,8.210319519042969
oh baik Samsung ram pun okey besar,oh baik Samsung RAM pun okey besar,oh baik Samsung RAM pun okey besar,oh baik Samsung ram pun okey besar,oh baik Samsung RAM pun okey besar,1.3299822807312012,2.4785265922546387,1.5814423561096191,2.681891679763794
em,hm,em,em,hm,0.4424114227294922,0.9537105560302734,0.6141345500946045,1.1559844017028809
tapi kau guna phone apa sekarang,tapi kau guna phone apa sekarang,tapi kau kena fungsi apa sekarang,tapi kau berluh phone apa sekarang,tapi kau benda fun apa sekarang,1.191657304763794,2.881681203842163,1.6266982555389404,2.8570096492767334
apa,apa,ah lah,ah apa,apa,0.4542610645294189,1.3973400592803955,0.5154294967651367,0.9323887825012208
oh sementara kau guna lah,oh sementara engkau gunalah,oh sentara yang kau gunalah,oh semtara kau gunalah,oh sentara yang kau gunalah,1.8793976306915283,2.643500328063965,1.0594239234924316,2.118459463119507
em,em hm,hmm,ah,hm,0.5640490055084229,0.9409785270690918,0.4216334819793701,0.9034216403961182
ya ah memang ah,ya memang ah,ya memang ah,ya memang lah,ya memang ah,0.6513936519622803,1.3625819683074951,0.6251804828643799,1.3521368503570557
oh,oh,oh,oh,oh,0.4281949996948242,0.924118995666504,0.4133467674255371,0.8642337322235107
kau dah ni belum search,kau dah ni belum switch,kau dah ni belum ses,kau dah ni belum search,kau dah ni belum ses,1.001671552658081,2.027686595916748,0.9532067775726318,1.929069757461548
kau isi phone yang sebelum kau nak guna,co-o-tip phone yang sebelum berakuna,kualiti phone yang sebelum kau nak guna,kau iti phone yang sebelum kau guna,kualiti phone yang sebelum kau nak guna,2.124938726425171,3.890571594238281,1.4741008281707764,3.971297264099121
kau macam kaji ah,kau macam kerja ah,kau macam kajian,kau macam kerja lah,kau macam kajik ah,1.0392723083496094,2.033058881759644,0.9344944953918456,2.224217414855957
tapi kau puas hati tak oh kau nak beli iPhone seven sebab aku tengok pun iPhone kan iPhone kan bila,tapi kau buati ah oh kau nak beli percaya yang sebab aku tengah apa aku nak ibu kan ibu kan ibu kan bila,tapi kau buat hati ah oh kau nak beli iphone seri mula sebab aku tengok apa iphone kan iphone kan bila,tapi kau buatia oh kau nak beli S-saya sebab aku tengok pun Iphone kan Iphone kan bila,tapi kau buat hati ah oh kau nak beli iPhone seri mem sebab aku tengok kau kan iPhone kan bila,4.275970697402954,9.093178510665894,3.544850826263428,6.456552505493164
keluar baru kan harga yang phone lama kan makin murah murah kan,luar baru kan harga yang full lama kan makin murah murahkan,keluar baru kan harga yang full lama kan makin murah murah kan,luar baru kan harga yang full lama kan makin murah murah kan,keluar baru kan harga yang pulang pun kan makin murah murah kan,2.284098148345948,5.052870512008667,3.0400240421295166,5.945234775543213
oh,ah,ah,oh,oh,0.5989460945129395,1.2876605987548828,0.6166820526123047,0.9302377700805664
tapi aku tengok iPhone pun iPhone ni satu je ah kekurangan bateri dia bateri,tapi saya tengok iPhone pun iPhone satu yang aku kurang nak bateri dia bateri,tapi tengok iphone pun iphone satu ya aku kurang naik bateri dia bateri,tapi itu yang Iphone pun Iphone satu ya aku kurang nak beritahu dia beritahu,tapi tau tak Iphone pun Iphone satu ya aku kurang naik bateri dia bateri,2.832376480102539,5.3561296463012695,2.739149570465088,5.1238274574279785
tapi aku tak minat mana kalau powerbank baik aku rasa baik Samsung kan cuma Samsung,tapi aku tak minat mana kalau Pobeng baik akasah baik Samsung ah cuma Samsung,tapi aku tak minat mana kalau power bank baik aku rasa baik Samsung lah cuma Samsung,tapi aku tak minat mana kalau powerbank baik akhasa baik Samsung ah cuma Samsung,tapi aku tak minat mana kalau power bank baik akasnya baik Samsung ah cuma Samsung,2.658362627029419,5.909207105636597,2.411772012710572,5.348222017288208
slack dia boomerang je lah boomerang dia ni kan,selain dia bumurang ni lah bumurang dia ni kan,selek dia boomerang lah boomerang dia ni kan,sebab dia bumerang ni lah bumerang dia ni kan,selek dia boomerang je lah boomerang dia ni kan,1.9781341552734373,3.775639295578003,1.9116311073303225,4.513265132904053
setiap apa mesti ada kelemahan,siapa mesti ikliman,siapa yang mesti iklim lain,setiap pun mesti kelemahan,setiap kali mesti ikut main,1.1733133792877195,2.850031614303589,1.2830991744995115,2.658044815063477
bateri ah pro-problem sikit,bitri apa problem sikit,bateri lah problem sikit,bateri ah pro- problem sikit,bateri lah problem sikit,1.430009841918945,2.6144752502441406,1.267120599746704,2.1698806285858154
kalau Samsung ni boomerang ah dia satu boomerang ah bateri semua okey,kalau Samsung ni bumerang lah dia satu bumerang lah bateri semua okey,kalau samson ni boomerang ah dia satu boomerang ah betty semua okey,kalau Samsung ni bumerang lah dia satu bumerang lah batis semua okey,kalau Samsun ni boomerang ah dia satu boomerang ah bateri semua okey,2.5784130096435547,5.115734577178955,3.299111604690552,5.771301984786987
ah aku macam kalau lain macam Huawei apa semua aku tak minat sebab bapa aku cakap dari China so macam aku kalau Cina ni,tak lah aku macam kalau lain macam huahui semua aku tak minat sebab bapa aku cakap dah jadi Cina so macam aku balas Cina ni,tak lah aku macam kalau lain macam Huawei tu semua aku tak minat sebab bapak aku cakap dari China so macam aku bahagian China ni,ah aku macam kalau lain macam kuah weh so aku tak minat sebab bapa aku cakap dia ada Cina so macam aku bana Cina ni,tak lah aku macam kalau lain macam Hua Wei tu semua aku tak minat sebab bapak aku cakap dari Cina so macam aku bahagian Cina ni,5.492502212524414,7.797558546066284,4.369742393493652,8.426742792129517
kau faham faham ah,kau faham-faham lah,kau faham lah,kau pun bangap lah,kau pun faham lah,1.4927935600280762,2.6833150386810303,0.9758410453796388,2.22033429145813
sebab Huawei pun centre sini kurang kan kalau macam Samsung,sebab huawai pun centre sini kurang kan kalau macam Samsung,sebab Huawei pun senter sini kurang kan kalau macam Samsung,sebab huay pun centre sini kurang kan kalau macam Samsung,sebab Huawei pun centre sini kurang kan kalau macam Samsung,2.415722846984864,3.552546977996826,1.8605666160583496,4.401189088821411
kan ada banyak macam search situ kan banyak benda ni,kan ada banyak macam isis itu kan banyak dunia ni,kan ada banyak macam ISIS tu kan banyak dia punya ni,kan ada banyak macam isu tu kan banyak dua ni,kan ada banyak macam ISIS itu kan banyak dunia ni,1.7400987148284912,3.1091525554656982,1.4873106479644775,3.1313648223876958
dia punya apa,dia punya apa,dia punya apa,dia punya apa,dia punya apa,0.8638913631439209,2.103046417236328,0.7383084297180176,1.5460796356201172
dia punya centre centre nak betulkan,dia punya same tu same tu nak betul kan,dia punya senter-senter nak betulkan,dia punya center-center nak betul kan,dia punya centre centre nak betulkan,2.019783973693848,3.339378833770752,1.5053560733795166,2.597027540206909
ah,oh,ah,ah,ah,0.4523544311523437,0.9307122230529784,0.5371701717376709,0.9127180576324464
ah,ah,ah,ah,ah,0.4332902431488037,0.9100689888000488,0.5447335243225098,0.8829207420349121
kalau aku ah kalau aku ni ah Asus sebab Asus kan aku tengok sekarang tengah top laptop dia tu,kalau aku lah kalau aku ni ah isis sebab isis kan aku suka tengah talk oh lepok dia,kalau aku ah kalau aku ni ah asus sebab asus kan aku tak suka tengah talk oleh top dia tu,kalau aku lah kalau aku ni ah asis sebab asis kan aku tahu sekarang tengah top oh lepas tu,kalau aku ah kalau aku ni ah Asus sebab Asus kan aku tengok sekolah tengah talk oh laptop dia tu,3.2443201541900635,7.267729759216309,3.9113149642944336,7.83188271522522
tapi family aku banyak guna HP dengan Toshiba je aku,tapi family aku banyak guna S P dengan tu S S S I B A T T T L aku,tapi family aku banyak guna HP dengan Toshiba ternyata aku,tapi family aku banyak guna H P dengan Toshiba telah aku,tapi family aku banyak guna H P dengan Toshiba tengah aku,2.903512477874756,4.960007190704346,2.056245803833008,4.278266191482544
HP laptop HP tu,H P Laita H P M,h respi leh tu respi um,head head S P letak S P M,H HP laptop HP,1.7899575233459473,2.742483139038086,1.2506532669067385,1.5717790126800537
ah laptop laptop ni ah aku tak tau apa apa tengok mana harga,ha laptop laptop nya aku tak tahu apa tak mana harga,ha laptop laptopnya aku tak tahu apa tak tahu mana harga,ah laptop laptopnya aku tak tahu apa apa tak mana haga,ha laptop laptop ni aku tak tahu apa-apa tau mana harga,1.7425758838653564,3.566971778869629,1.7446329593658447,4.863694667816162
sebab aku pun belum belum pernah guna laptop kan,sebab aku pun belum belum pernah guna laptop kan,sebab aku kan belum belum pernah guna laptop kan,sebab aku kan belum belum pernah molet top kan,sebab aku kan belum belum pernah guna laptop kan,1.5860373973846436,4.195018529891968,1.5055272579193115,3.0669591426849365
ah lepas tu,ah lepas tu,ah lepas tu,ah lepas tu,ah lepas tu,0.8188536167144775,1.6043879985809326,0.7459113597869873,1.558568239212036
oh kau nak kamera ke nak kamera dengan phone,oh kau nak kamera ke nak kamera ngapul,oh kau nak camera ke nak camera dengan phone,oh kau nak kamera ke nak kamera nak apa eh,oh kau nak kamera ke nak kamera dengan phone,1.4306442737579346,2.682697296142578,1.4124953746795654,2.5655460357666016
Canon ah Canon sebab aku biasa tengok kan kalau orang ambil gambar cantik cantik semua biasa Canon ah sebab Canon jenama,canon lah canon sebab aku biasanya tengok kan kalau orang gambar cantik cantik semua biasanya canon lah sebab canon pun dia nama,canon lah canon sebab aku biasa tengok kan kalau orang ambil gambar cantik cantik semua biasa canon lah sebab canon pun dia nama,kaner lah kaner sebab aku best tengok kan kalau orang ga baca cantik semua biasanya kaner lah sebab kaner pun dia nama,Cannon ah Cannon sebab aku biasa tengok kan kalau orang ambil gambar cantik cantik semua biasa Cannon ah sebab Cannon pun dia nama,4.727558374404907,9.102360486984251,5.127707242965698,9.07927632331848
ah phone ah aku suggest ah iPhone dengan Samsung ah Samsung iPhone dengan Samsung,ah phone ah aku suggest adalah iPhone dengan Samsung ah Samsung iPhone dengan Samsung,ah phone ah aku suggest lah iPhone dengan Samsung ah Samsung iPhone dengan Samsung,ah phone ah aku saja tak ada iPhone dengan Samsung ah Samsung iPhone dengan Samsung,ah phone ah aku suggest ah Iphone dengan Samsung ah Iphone dengan Samsung,1.9860241413116453,4.659507513046265,2.0503973960876465,3.8500313758850098
iPhone kau kena kau kena ambil eleven ah eleven dia orang kata bateri okey,ah semuanya kau nak kau nak ambil eleven lah eleven orang kata betul okey,ah semua kau nak kau kena ambil eleven ah eleven orang kata betul ok,ahis bukan kau pernah ni kau benar ni level ah level ni better better okey,lagi semua kau nak ambil kau kena ambil eleven ah eleven kau kata bateri okey,3.0315730571746826,4.65379786491394,2.308220386505127,6.014097929000855
erm ha ah,em ah ah,ah,em ah,em ah ah,0.6803436279296875,0.9509289264678956,0.5493471622467041,1.6570734977722168
tapi iPhone kan sekarang ada keluar SE eh yang baru tapi bateri dia ah seribu lebih tak silap aku,tapi aku suka nak nak keluar S E eh yang baru takkan bateri dia lah sikit boleh bateri aku,tapi iPhone kan sekarang ada keluar SE eh yang baru tapi bateri dia lah 3000 mAh tak kira kau,tapi Iku pun sekarang ada keluar S E kan yang baru tak lebih tiga lah seri buru lebih tak aku,tapi iPhone kan sekarang dia keluar S E eh yang baru tapi bateri dia ah seri bila-bila tak nak lau,3.511216402053833,6.647224187850952,3.128271579742432,6.664744377136231
yang SE punya yang baru,yang S E ni yang baru,yang SE ni yang baru,yang S E ni yang baru,yang S E ni yang baru,1.029438018798828,1.8054397106170648,1.1532576084136963,1.9855897426605225
ah sebab tapi SE ni bateri kurang tapi orang kata apa ni dia punya kelebihan sama dengan eleven tak silap aku,ah sebab tapi S I ni bateri kurang tapi orang kata apa ni dia punya kelabian sama dengan eleven telak aku,ah sebab tapi SE ni bateri kurang tapi orang kata apa ni dia punya kelebihan sama dengan 11 telat aku,ha sebab tapi S E ni biasa kurang tapi orang kata apa ni dia punya kelebihan sama dengan iler benda aku,ha sebab tapi S E ni bateri kurang tapi orang kata apa ni dia punya kelebihan sama dengan eleven tali aku,3.7965188026428223,7.726353406906128,4.741093158721924,7.899706840515137
oh kira dia orang chat apa semua tak guna,oh kira dia orang check apa semua tak guna,oh kira dorang cek apa semua tak guna,oh kira dia orang check apa semua tak guna,oh kira dia orang chat apa semua tak guna,1.6204190254211426,3.329813003540039,1.5370073318481443,3.045453786849976
khas untuk iPhone je,hasup tak telefon je,hasil untuk iPhone je,hasup tak air phone je,pas untuk Iphone je,1.1574902534484863,2.505615234375,0.9619064331054688,1.7714674472808838
tapi iPhone je dia iPhone dengan iPhone ke boleh dengan phone lain,tapi iPhone je dia iPhone iPhone ke boleh dengan phone lain,tapi iPhone je dia iPhone iPhone ke boleh dengan phone lain,tapi iPhone je dia iPhone iPhone ke boleh dengan phone lain,tapi Iphone dia dia Iphone Iphone ke boleh dengan phone lain,1.898189067840576,3.4401559829711914,1.6256792545318604,4.838037252426148
oh,oh,oh,oh,oh,0.4502310752868652,0.9201493263244628,0.3995335102081299,0.994830846786499
oh,oh,oh,oh,oh,0.4332842826843261,0.9229402542114258,0.4070308208465576,0.9160528182983398
dia kalau iPhone dengan iPhone je lah baru boleh,dia kalau nge-nge-pun ya baru boleh,dia kalau dengan iphone ya baru boleh,dia kalau naip-naip pun ya boleh boleh,dia kalau dengan iPhone dengan iPhone lah baru boleh,1.9013206958770752,3.5753352642059326,1.5700643062591553,2.8056511878967285
dia ada juga,dia ada juga,dia ada juga,dia ada juga,dia ada juga,1.1241309642791748,1.599168300628662,0.7325670719146729,1.5446197986602783
erm ah ada dia ada face yang ni aku ada tengok juga,hm ah ada dia ada face yang ni aku ada tengok itu,ha ada dia ada face yang ni aku ada tengok juga,hm ah dia dia ada face yang ni aku ada tengok ke,hm ah ada dia ada face yang ni aku ada tengok juga,1.8330645561218264,3.3111283779144287,1.8231878280639648,3.452869176864624
erm,ah,em,ah,em,0.4514315128326416,0.9296696186065674,0.5363337993621826,1.080817937850952
latest punya tak ada kut dia yang baru-baru je ada,later semua tak ada ke dia yang baru baru duit ada,latest punya tak ada kot dia yang baru baru dia ada,lata sebenarnya tak ada tu dia yang baru bari ada,latest punya tak ada kot dia yang baru baru dia ada,1.7806143760681152,4.4415905475616455,2.5188794136047363,4.206131219863892
hm,hm,em,em,hm,0.4525182247161865,0.9356064796447754,0.5359241962432861,0.9288763999938964
ha,oh,ah,ah,ah,0.426192045211792,0.9122896194458008,0.4337489604949951,0.889350414276123
surai,surat,surat,surat,surat,0.5398738384246826,1.1462674140930176,0.5275225639343262,1.1025691032409668
dia oh,di oh,ni oh,di o,ni oh,0.5621309280395508,1.15375018119812,0.5139462947845459,1.0775530338287354
sebab dulu kan yang kita tahu kan telefon awam kan dia orang kan kalau nak berkomunikasi kan kena guna telefon awam juga kan,sebab dulu kan yang kita tahu kan telefon orang-orang kan dia orang kan kalau nak berkomunikasi kan kena telefon orang-orang ni,sebab dulu kan yang kita tahu kan telefon orang kan dia orang kan kalau nak berkomunikasi kan kena telefon orang je kan,sebab dulu kan yang kita tau kan telefon orang kan kalau nak berkongikasi kan kena telefon orang je kan,sebab dulu kan yang kita tahu kan telefon orang kan dia orang kan kalau nak berkomunikasi kan kena telefon orang je kan,4.112030744552612,7.929560899734497,3.187493324279785,7.156412124633789
tu lah tu sekarang negara kita dah maju dengan telekomunikasi,tuah itu sekarang kalau kita dah maju dengan telekomunikasi,tu ah tu sekarang ni kalau kita dah maju dengan telekomunikasi,tu lah tu sekarang dekat kita dah maju dengan telekomunikasi,tu ah tu sekarang kita dah maju dengan telekomunikasi,2.077449083328247,4.525938987731934,2.127081155776977,4.0569493770599365
information,information,information,informations,information,0.5845177173614502,1.2877790927886963,0.546682596206665,0.9348630905151368
kerajaan ni,kerjaan ni,kerajaan ni,kerajaan ni,kerajaan ni,1.1250154972076416,1.8344626426696773,0.8649671077728271,1.730926513671875
dia macam,dia macam,dia macam,dia macam,dia macam,0.65645432472229,1.362476110458374,0.6364600658416748,1.344316005706787
hm,hm,em,eh,em,0.4365196228027344,0.9270360469818116,0.419358491897583,0.924840211868286
nak beritahu,nak biar tahu,Nabi tahu,nak bagitahu,nak beritahu,0.7536227703094482,1.4043176174163818,0.8261351585388184,1.5063095092773438
tu inisiatif kerajaan dia telefon ni canggih supaya rakyat dapat senang lagi la tahu kalau,tu ini certificate raja kan dia telefon ni cari supaya rakyat dapat senang bagilah tau kalau,tu inisiatif kerajaan dia telefon ni canggih supaya rakyat dapat senang lagi lah tahu kalau,tu ini search belajaran dia telefon ni canggis para raya raya dapat senang lagi lah tahu kalau,tu inisiatif kerajaan dia telefon ni cari supaya rakyat dapat senang lagi la tau kalau,3.082566022872925,7.801681280136108,4.218469858169556,7.287065267562866
tapi kan anak muda sekarang banyak salah guna macam remaja sekarang,tapi kan anak muda sekarang banyak selalu guna macam romaji sekarang,tapi kan anak muda sekarang banyak salah guna macam remaja sekarang,tapi kan anak muda sekarang banyak salah guna macam romaji serap,tapi kan anak muda sekarang banyak salah guna macam remaja seram,2.214667797088623,4.18562388420105,2.201948642730713,4.1175377368927
hm,hm,em,ah,hm,0.568061113357544,1.1893188953399658,0.4568912982940674,0.9152894020080566
imej negara,Ingis Negara,Inglis negara,emis negara,Inggis Negara,1.2757198810577393,2.221321582794189,0.7334628105163574,1.9658293724060056
diri sendiri oh masyarakat lah,dia diri sendiri oh masyarakat ah,diri sendiri oh masyarakat lah,dia diri sendiri oh masyarakat lah,diri sendiri oh masyarakat lah,1.5810039043426514,2.648864507675171,1.4956531524658203,3.517409563064575
maruah dia tak dia sebab nak jaga kejar nama eh,maru war dia tak dia sebab nak jaga nak kerja nama kan,maruah dia tak dia sebab nak jaga nak kejar nama eh,maruah dia tak dia sebab nak jaga nak kerja nama eh,maruah dia tak dia sebab nak jaga nak kejar nama eh,2.2741856575012207,5.525073528289795,2.1629581451416016,4.319931268692017
hm,hm,em,em,hm,0.6501891613006592,0.9336588382720948,0.4168577194213867,0.9253928661346436
yang apa,yang apa,yang apa,yang apa,yang apa,0.5452611446380615,1.1390876770019531,0.5286157131195068,1.116018295288086
hm betul tu,hm betul tu,em betul tu,hm betul tu,em betul tu,0.7691671848297119,1.5695667266845703,0.7104916572570801,1.51283597946167
